call_id,date,daily_caller,call_started,call_answered,call_ended,service_length,meets_standard
310,1/5/2021,29,10:02:42 AM,10:02:42 AM,10:07:40 AM,298,TRUE
311,1/5/2021,30,10:08:14 AM,10:08:14 AM,10:09:05 AM,50,TRUE
312,1/5/2021,31,10:12:14 AM,10:12:14 AM,10:15:42 AM,208,TRUE
313,1/5/2021,32,10:16:34 AM,10:16:34 AM,10:18:42 AM,128,TRUE
314,1/5/2021,33,10:17:42 AM,10:17:42 AM,10:40:18 AM,1356,TRUE
315,1/5/2021,34,10:22:28 AM,10:22:28 AM,10:27:28 AM,300,TRUE
316,1/5/2021,35,10:26:45 AM,10:26:45 AM,10:30:02 AM,197,TRUE
317,1/5/2021,36,10:39:38 AM,10:39:38 AM,10:40:28 AM,49,TRUE
318,1/5/2021,37,10:41:03 AM,10:41:03 AM,10:42:02 AM,59,TRUE
319,1/5/2021,38,10:47:01 AM,10:47:01 AM,10:49:57 AM,175,TRUE
320,1/5/2021,39,10:50:33 AM,10:50:33 AM,10:51:35 AM,63,TRUE
321,1/5/2021,40,10:53:04 AM,10:53:04 AM,10:56:11 AM,187,TRUE
322,1/5/2021,41,10:55:54 AM,10:55:54 AM,11:03:41 AM,467,TRUE
323,1/5/2021,42,10:56:36 AM,10:56:36 AM,11:00:14 AM,218,TRUE
324,1/5/2021,43,11:03:34 AM,11:03:34 AM,11:05:29 AM,115,TRUE
325,1/5/2021,44,11:07:10 AM,11:07:10 AM,11:11:49 AM,279,TRUE
326,1/5/2021,45,11:13:18 AM,11:13:18 AM,11:15:40 AM,142,TRUE
327,1/5/2021,46,11:14:17 AM,11:14:17 AM,11:26:37 AM,740,TRUE
328,1/5/2021,47,11:26:40 AM,11:26:40 AM,11:30:48 AM,248,TRUE
329,1/5/2021,48,11:27:43 AM,11:27:43 AM,11:29:25 AM,102,TRUE
330,1/5/2021,49,11:28:44 AM,11:28:44 AM,11:38:15 AM,571,TRUE
331,1/5/2021,50,11:31:59 AM,11:31:59 AM,11:45:27 AM,807,TRUE
332,1/5/2021,51,11:33:46 AM,11:33:46 AM,11:40:54 AM,428,TRUE
333,1/5/2021,52,11:37:00 AM,11:37:00 AM,11:37:52 AM,53,TRUE
334,1/5/2021,53,11:38:00 AM,11:38:00 AM,11:41:31 AM,211,TRUE
335,1/5/2021,54,11:45:14 AM,11:45:14 AM,11:48:12 AM,178,TRUE
336,1/5/2021,55,11:49:06 AM,11:49:06 AM,11:56:33 AM,447,TRUE
337,1/5/2021,56,11:51:24 AM,11:51:24 AM,11:53:21 AM,116,TRUE
338,1/5/2021,57,12:00:12 PM,12:00:12 PM,12:06:41 PM,389,TRUE
339,1/5/2021,58,12:02:47 PM,12:02:47 PM,12:10:19 PM,452,TRUE
340,1/5/2021,59,12:05:30 PM,12:05:30 PM,12:05:46 PM,17,TRUE
341,1/5/2021,60,12:17:58 PM,12:17:58 PM,12:18:18 PM,20,TRUE
342,1/5/2021,61,12:20:38 PM,12:20:38 PM,12:26:08 PM,330,TRUE
343,1/5/2021,62,12:24:10 PM,12:24:10 PM,12:26:34 PM,143,TRUE
344,1/5/2021,63,12:30:33 PM,12:30:33 PM,12:31:15 PM,42,TRUE
345,1/5/2021,64,12:33:40 PM,12:33:40 PM,12:34:07 PM,27,TRUE
346,1/5/2021,65,12:34:01 PM,12:34:01 PM,12:34:59 PM,58,TRUE
347,1/5/2021,66,12:45:30 PM,12:45:30 PM,12:54:44 PM,554,TRUE
348,1/5/2021,67,12:45:52 PM,12:45:52 PM,12:49:08 PM,196,TRUE
349,1/5/2021,68,12:46:04 PM,12:46:04 PM,12:47:03 PM,60,TRUE
350,1/5/2021,69,12:47:06 PM,12:47:06 PM,1:01:23 PM,857,TRUE
351,1/5/2021,70,12:51:30 PM,12:51:30 PM,12:51:33 PM,3,TRUE
352,1/5/2021,71,12:55:10 PM,12:55:10 PM,12:55:53 PM,42,TRUE
353,1/5/2021,72,12:58:44 PM,12:58:44 PM,1:00:52 PM,128,TRUE
354,1/5/2021,73,1:04:03 PM,1:04:03 PM,1:08:24 PM,262,TRUE
355,1/5/2021,74,1:07:55 PM,1:07:55 PM,1:08:54 PM,60,TRUE
356,1/5/2021,75,1:09:09 PM,1:09:09 PM,1:09:38 PM,30,TRUE
357,1/5/2021,76,1:14:39 PM,1:14:39 PM,1:16:11 PM,92,TRUE
358,1/5/2021,77,1:15:29 PM,1:15:29 PM,1:18:44 PM,196,TRUE
359,1/5/2021,78,1:16:05 PM,1:16:05 PM,1:17:53 PM,108,TRUE
360,1/5/2021,79,1:17:17 PM,1:17:17 PM,1:21:36 PM,259,TRUE
361,1/5/2021,80,1:20:05 PM,1:20:05 PM,1:21:17 PM,72,TRUE
362,1/5/2021,81,1:21:24 PM,1:21:24 PM,1:21:57 PM,33,TRUE
363,1/5/2021,82,1:21:45 PM,1:21:45 PM,1:22:09 PM,24,TRUE
364,1/5/2021,83,1:23:20 PM,1:23:20 PM,1:24:26 PM,66,TRUE
365,1/5/2021,84,1:37:03 PM,1:37:03 PM,1:42:26 PM,323,TRUE
366,1/5/2021,85,1:37:14 PM,1:37:14 PM,1:45:11 PM,477,TRUE
367,1/5/2021,86,1:39:45 PM,1:39:45 PM,1:40:16 PM,31,TRUE
368,1/5/2021,87,1:46:55 PM,1:46:55 PM,1:48:12 PM,77,TRUE
369,1/5/2021,88,2:09:44 PM,2:09:44 PM,2:13:37 PM,233,TRUE
370,1/5/2021,89,2:16:56 PM,2:16:56 PM,2:18:48 PM,112,TRUE
371,1/5/2021,90,2:18:30 PM,2:18:30 PM,2:18:54 PM,25,TRUE
372,1/5/2021,91,2:23:17 PM,2:23:17 PM,2:37:07 PM,830,TRUE
373,1/5/2021,92,2:25:25 PM,2:25:25 PM,2:26:00 PM,35,TRUE
374,1/5/2021,93,2:28:42 PM,2:28:42 PM,2:30:25 PM,103,TRUE
375,1/5/2021,94,2:31:26 PM,2:31:26 PM,2:36:53 PM,327,TRUE
376,1/5/2021,95,2:36:38 PM,2:36:38 PM,2:39:33 PM,175,TRUE
377,1/5/2021,96,2:39:05 PM,2:39:05 PM,2:40:44 PM,100,TRUE
378,1/5/2021,97,2:45:17 PM,2:45:17 PM,2:54:08 PM,531,TRUE
379,1/5/2021,98,2:45:20 PM,2:45:20 PM,2:49:37 PM,256,TRUE
380,1/5/2021,99,2:49:46 PM,2:49:46 PM,2:52:12 PM,145,TRUE
381,1/5/2021,100,2:51:48 PM,2:51:48 PM,3:12:01 PM,1213,TRUE
382,1/5/2021,101,2:52:36 PM,2:52:36 PM,3:00:10 PM,455,TRUE
383,1/5/2021,102,2:57:50 PM,2:57:50 PM,3:06:01 PM,490,TRUE
384,1/5/2021,103,2:59:24 PM,2:59:24 PM,3:02:29 PM,185,TRUE
385,1/5/2021,104,3:01:11 PM,3:01:11 PM,3:04:17 PM,187,TRUE
386,1/5/2021,105,3:01:33 PM,3:02:29 PM,3:02:58 PM,29,TRUE
387,1/5/2021,106,3:07:16 PM,3:07:16 PM,3:11:36 PM,260,TRUE
388,1/5/2021,107,3:10:06 PM,3:10:06 PM,3:11:55 PM,109,TRUE
389,1/5/2021,108,3:18:58 PM,3:18:58 PM,3:22:24 PM,206,TRUE
390,1/5/2021,109,3:19:12 PM,3:19:12 PM,3:20:17 PM,65,TRUE
391,1/5/2021,110,3:30:24 PM,3:30:24 PM,3:33:41 PM,196,TRUE
392,1/5/2021,111,3:33:01 PM,3:33:01 PM,3:37:56 PM,295,TRUE
393,1/5/2021,112,3:42:17 PM,3:42:17 PM,3:47:37 PM,321,TRUE
394,1/5/2021,113,3:58:20 PM,3:58:20 PM,4:04:58 PM,398,TRUE
395,1/5/2021,114,4:06:01 PM,4:06:01 PM,4:13:32 PM,451,TRUE
396,1/5/2021,115,4:08:55 PM,4:08:55 PM,4:09:40 PM,45,TRUE
397,1/5/2021,116,4:18:32 PM,4:18:32 PM,4:18:57 PM,25,TRUE
398,1/5/2021,117,4:18:55 PM,4:18:55 PM,4:23:39 PM,284,TRUE
399,1/5/2021,118,4:20:41 PM,4:20:41 PM,4:22:26 PM,105,TRUE
400,1/5/2021,119,4:25:08 PM,4:25:08 PM,4:28:00 PM,172,TRUE
401,1/5/2021,120,4:27:00 PM,4:27:00 PM,4:49:36 PM,1356,TRUE
402,1/5/2021,121,4:27:25 PM,4:27:25 PM,4:28:20 PM,55,TRUE
403,1/5/2021,122,4:33:49 PM,4:33:49 PM,4:35:15 PM,86,TRUE
404,1/5/2021,123,4:34:15 PM,4:34:15 PM,4:34:21 PM,6,TRUE
405,1/5/2021,124,4:36:09 PM,4:36:09 PM,4:43:08 PM,419,TRUE
406,1/5/2021,125,4:39:28 PM,4:39:28 PM,4:42:29 PM,181,TRUE
407,1/5/2021,126,4:40:15 PM,4:40:15 PM,4:44:54 PM,279,TRUE
408,1/5/2021,127,4:43:31 PM,4:43:31 PM,4:44:51 PM,80,TRUE
409,1/5/2021,128,4:43:56 PM,4:43:56 PM,4:48:37 PM,280,TRUE
410,1/5/2021,129,4:45:38 PM,4:45:38 PM,4:49:30 PM,233,TRUE
411,1/5/2021,130,4:48:58 PM,4:48:58 PM,4:50:08 PM,70,TRUE
412,1/5/2021,131,5:01:00 PM,5:01:00 PM,5:07:25 PM,385,TRUE
413,1/5/2021,132,5:08:30 PM,5:08:30 PM,5:20:41 PM,731,TRUE
414,1/5/2021,133,5:08:36 PM,5:08:36 PM,5:10:12 PM,96,TRUE
415,1/5/2021,134,5:12:58 PM,5:12:58 PM,5:22:02 PM,544,TRUE
416,1/5/2021,135,5:26:07 PM,5:26:07 PM,5:31:35 PM,328,TRUE
417,1/5/2021,136,5:28:58 PM,5:28:58 PM,5:35:53 PM,414,TRUE
418,1/5/2021,137,5:32:49 PM,5:32:49 PM,5:42:20 PM,572,TRUE
419,1/5/2021,138,5:36:48 PM,5:36:48 PM,5:38:35 PM,108,TRUE
420,1/5/2021,139,5:37:57 PM,5:37:57 PM,5:42:37 PM,280,TRUE
421,1/5/2021,140,5:44:12 PM,5:44:12 PM,5:47:07 PM,175,TRUE
422,1/5/2021,141,5:47:56 PM,5:47:56 PM,5:51:37 PM,221,TRUE
423,1/5/2021,143,5:54:16 PM,5:54:16 PM,5:55:43 PM,86,TRUE
424,1/6/2021,1,8:00:00 AM,8:00:00 AM,8:00:54 AM,54,TRUE
425,1/6/2021,2,8:05:29 AM,8:05:29 AM,8:13:08 AM,459,TRUE
426,1/6/2021,3,8:05:45 AM,8:05:45 AM,8:07:02 AM,77,TRUE
427,1/6/2021,4,8:18:22 AM,8:18:22 AM,8:19:41 AM,80,TRUE
428,1/6/2021,5,8:23:02 AM,8:23:02 AM,8:23:29 AM,28,TRUE
429,1/6/2021,6,8:34:19 AM,8:34:19 AM,8:38:12 AM,233,TRUE
430,1/6/2021,7,8:37:44 AM,8:37:44 AM,8:41:08 AM,204,TRUE
431,1/6/2021,8,8:37:57 AM,8:37:57 AM,8:56:04 AM,1087,TRUE
432,1/6/2021,9,8:38:16 AM,8:38:16 AM,8:39:08 AM,53,TRUE
433,1/6/2021,10,8:38:18 AM,8:38:18 AM,8:40:46 AM,147,TRUE
434,1/6/2021,11,8:40:49 AM,8:40:49 AM,8:44:14 AM,205,TRUE
435,1/6/2021,12,8:42:51 AM,8:42:51 AM,8:46:04 AM,192,TRUE
436,1/6/2021,13,8:43:22 AM,8:43:22 AM,8:45:15 AM,114,TRUE
437,1/6/2021,14,8:49:23 AM,8:49:23 AM,8:49:41 AM,18,TRUE
438,1/6/2021,15,8:56:28 AM,8:56:28 AM,9:01:48 AM,320,TRUE
439,1/6/2021,16,8:59:04 AM,8:59:04 AM,8:59:05 AM,2,TRUE
440,1/6/2021,17,9:05:08 AM,9:05:08 AM,9:05:11 AM,2,TRUE
441,1/6/2021,18,9:05:21 AM,9:05:21 AM,9:15:28 AM,607,TRUE
442,1/6/2021,19,9:18:25 AM,9:18:25 AM,9:24:22 AM,357,TRUE
443,1/6/2021,20,9:23:46 AM,9:23:46 AM,9:29:15 AM,328,TRUE
444,1/6/2021,21,9:25:26 AM,9:25:26 AM,9:26:13 AM,47,TRUE
445,1/6/2021,22,9:28:57 AM,9:28:57 AM,9:30:30 AM,94,TRUE
446,1/6/2021,23,9:30:36 AM,9:30:36 AM,9:34:20 AM,223,TRUE
447,1/6/2021,24,9:31:22 AM,9:31:22 AM,9:32:18 AM,56,TRUE
448,1/6/2021,25,9:40:24 AM,9:40:24 AM,10:02:56 AM,1352,TRUE
449,1/6/2021,26,9:43:19 AM,9:43:19 AM,9:48:24 AM,306,TRUE
450,1/6/2021,27,9:55:19 AM,9:55:19 AM,9:55:50 AM,31,TRUE
451,1/6/2021,28,9:57:30 AM,9:57:30 AM,10:03:00 AM,329,TRUE
452,1/6/2021,29,9:59:41 AM,9:59:41 AM,10:01:31 AM,110,TRUE
453,1/6/2021,30,10:07:31 AM,10:07:31 AM,10:08:12 AM,41,TRUE
454,1/6/2021,31,10:13:54 AM,10:13:54 AM,10:14:23 AM,29,TRUE
455,1/6/2021,32,10:15:40 AM,10:15:40 AM,10:36:28 AM,1248,TRUE
456,1/6/2021,33,10:16:34 AM,10:16:34 AM,10:19:30 AM,176,TRUE
457,1/6/2021,34,10:17:48 AM,10:17:48 AM,10:23:02 AM,313,TRUE
458,1/6/2021,35,10:18:37 AM,10:18:37 AM,10:21:28 AM,171,TRUE
459,1/6/2021,36,10:25:09 AM,10:25:09 AM,10:27:46 AM,156,TRUE
460,1/6/2021,37,10:25:39 AM,10:25:39 AM,10:28:17 AM,159,TRUE
461,1/6/2021,38,10:29:28 AM,10:29:28 AM,10:30:41 AM,73,TRUE
462,1/6/2021,39,10:30:52 AM,10:30:52 AM,10:31:55 AM,63,TRUE
463,1/6/2021,40,10:43:05 AM,10:43:05 AM,10:58:58 AM,954,TRUE
464,1/6/2021,41,10:47:20 AM,10:47:20 AM,10:52:23 AM,302,TRUE
465,1/6/2021,42,10:49:02 AM,10:49:02 AM,10:49:07 AM,5,TRUE
466,1/6/2021,43,10:54:18 AM,10:54:18 AM,10:58:57 AM,279,TRUE
467,1/6/2021,44,11:11:17 AM,11:11:17 AM,11:14:26 AM,188,TRUE
468,1/6/2021,45,11:12:16 AM,11:12:16 AM,11:15:58 AM,222,TRUE
469,1/6/2021,46,11:12:54 AM,11:12:54 AM,11:14:18 AM,83,TRUE
470,1/6/2021,47,11:18:53 AM,11:18:53 AM,11:23:09 AM,256,TRUE
471,1/6/2021,48,11:19:52 AM,11:19:52 AM,11:26:22 AM,391,TRUE
472,1/6/2021,49,11:23:00 AM,11:23:00 AM,11:23:01 AM,1,TRUE
473,1/6/2021,50,11:25:39 AM,11:25:39 AM,11:28:27 AM,168,TRUE
474,1/6/2021,51,11:35:54 AM,11:35:54 AM,11:37:53 AM,119,TRUE
475,1/6/2021,52,11:38:08 AM,11:38:08 AM,11:42:47 AM,278,TRUE
476,1/6/2021,53,11:47:36 AM,11:47:36 AM,11:56:12 AM,516,TRUE
477,1/6/2021,54,11:49:24 AM,11:49:24 AM,11:49:50 AM,26,TRUE
478,1/6/2021,55,11:53:31 AM,11:53:31 AM,11:58:18 AM,287,TRUE
479,1/6/2021,56,11:55:23 AM,11:55:23 AM,12:03:08 PM,465,TRUE
480,1/6/2021,57,11:55:40 AM,11:55:40 AM,11:55:43 AM,3,TRUE
481,1/6/2021,58,11:58:27 AM,11:58:27 AM,11:59:31 AM,64,TRUE
482,1/6/2021,59,11:59:41 AM,11:59:41 AM,12:02:51 PM,191,TRUE
483,1/6/2021,60,12:02:58 PM,12:02:58 PM,12:03:58 PM,60,TRUE
484,1/6/2021,61,12:07:17 PM,12:07:17 PM,12:07:26 PM,9,TRUE
485,1/6/2021,62,12:07:58 PM,12:07:58 PM,12:08:09 PM,11,TRUE
486,1/6/2021,63,12:08:16 PM,12:08:16 PM,12:12:59 PM,283,TRUE
487,1/6/2021,64,12:08:48 PM,12:08:48 PM,12:13:30 PM,282,TRUE
488,1/6/2021,65,12:11:43 PM,12:11:43 PM,12:22:05 PM,622,TRUE
489,1/6/2021,66,12:12:05 PM,12:12:05 PM,12:18:05 PM,361,TRUE
490,1/6/2021,67,12:14:28 PM,12:14:28 PM,12:20:27 PM,359,TRUE
491,1/6/2021,68,12:22:10 PM,12:22:10 PM,12:22:17 PM,7,TRUE
492,1/6/2021,69,12:35:22 PM,12:35:22 PM,12:39:18 PM,236,TRUE
493,1/6/2021,70,12:36:14 PM,12:36:14 PM,12:39:32 PM,198,TRUE
494,1/6/2021,71,12:36:44 PM,12:36:44 PM,12:37:11 PM,27,TRUE
495,1/6/2021,72,12:42:23 PM,12:42:23 PM,12:50:43 PM,500,TRUE
496,1/6/2021,73,12:42:28 PM,12:42:28 PM,12:50:03 PM,455,TRUE
497,1/6/2021,74,12:44:25 PM,12:44:25 PM,12:47:15 PM,170,TRUE
498,1/6/2021,75,12:45:36 PM,12:45:36 PM,12:49:11 PM,215,TRUE
499,1/6/2021,76,12:53:19 PM,12:53:19 PM,12:57:16 PM,237,TRUE
500,1/6/2021,77,12:54:36 PM,12:54:36 PM,12:55:34 PM,58,TRUE
501,1/6/2021,78,12:56:09 PM,12:56:09 PM,12:56:33 PM,24,TRUE
502,1/6/2021,79,12:59:10 PM,12:59:10 PM,1:00:29 PM,79,TRUE
503,1/6/2021,80,1:02:58 PM,1:02:58 PM,1:05:42 PM,165,TRUE
504,1/6/2021,81,1:06:52 PM,1:06:52 PM,1:06:56 PM,4,TRUE
505,1/6/2021,82,1:08:27 PM,1:08:27 PM,1:21:35 PM,788,TRUE
506,1/6/2021,83,1:12:20 PM,1:12:20 PM,1:20:59 PM,519,TRUE
507,1/6/2021,84,1:13:17 PM,1:13:17 PM,1:20:03 PM,406,TRUE
508,1/6/2021,85,1:16:40 PM,1:16:40 PM,1:33:53 PM,1033,TRUE
509,1/6/2021,86,1:18:32 PM,1:20:03 PM,1:20:41 PM,38,FALSE
510,1/6/2021,87,1:19:42 PM,1:20:41 PM,1:28:33 PM,472,TRUE
511,1/6/2021,88,1:21:33 PM,1:21:33 PM,1:22:37 PM,64,TRUE
512,1/6/2021,89,1:23:13 PM,1:23:13 PM,1:31:47 PM,514,TRUE
513,1/6/2021,90,1:28:10 PM,1:28:10 PM,1:37:36 PM,566,TRUE
514,1/6/2021,91,1:28:58 PM,1:28:58 PM,1:29:09 PM,11,TRUE
515,1/6/2021,92,1:42:15 PM,1:42:15 PM,1:42:20 PM,5,TRUE
516,1/6/2021,93,1:45:28 PM,1:45:28 PM,1:50:34 PM,306,TRUE
517,1/6/2021,94,1:45:34 PM,1:45:34 PM,1:49:59 PM,265,TRUE
518,1/6/2021,95,1:47:32 PM,1:47:32 PM,1:55:38 PM,485,TRUE
519,1/6/2021,96,1:59:16 PM,1:59:16 PM,2:04:41 PM,325,TRUE
520,1/6/2021,97,2:09:19 PM,2:09:19 PM,2:11:22 PM,124,TRUE
521,1/6/2021,98,2:20:53 PM,2:20:53 PM,2:25:26 PM,272,TRUE
522,1/6/2021,99,2:22:37 PM,2:22:37 PM,2:27:11 PM,274,TRUE
523,1/6/2021,100,2:27:09 PM,2:27:09 PM,2:29:20 PM,131,TRUE
524,1/6/2021,101,2:45:12 PM,2:45:12 PM,2:52:04 PM,412,TRUE
525,1/6/2021,102,2:47:16 PM,2:47:16 PM,2:54:52 PM,456,TRUE
526,1/6/2021,103,2:48:46 PM,2:48:46 PM,2:53:05 PM,260,TRUE
527,1/6/2021,104,2:53:03 PM,2:53:03 PM,2:54:57 PM,114,TRUE
528,1/6/2021,105,2:53:15 PM,2:53:15 PM,2:54:43 PM,88,TRUE
529,1/6/2021,106,2:53:54 PM,2:53:54 PM,2:58:08 PM,254,TRUE
530,1/6/2021,107,2:59:14 PM,2:59:14 PM,2:59:55 PM,41,TRUE
531,1/6/2021,108,3:02:01 PM,3:02:01 PM,3:02:29 PM,28,TRUE
532,1/6/2021,109,3:08:03 PM,3:08:03 PM,3:09:11 PM,68,TRUE
533,1/6/2021,110,3:08:42 PM,3:08:42 PM,3:14:56 PM,374,TRUE
534,1/6/2021,111,3:11:14 PM,3:11:14 PM,3:26:06 PM,892,TRUE
535,1/6/2021,112,3:13:35 PM,3:13:35 PM,3:15:46 PM,131,TRUE
536,1/6/2021,113,3:16:59 PM,3:16:59 PM,3:19:26 PM,146,TRUE
537,1/6/2021,114,3:17:58 PM,3:17:58 PM,3:20:45 PM,167,TRUE
538,1/6/2021,115,3:19:48 PM,3:19:48 PM,3:20:14 PM,26,TRUE
539,1/6/2021,116,3:26:15 PM,3:26:15 PM,3:32:15 PM,360,TRUE
540,1/6/2021,117,3:27:57 PM,3:27:57 PM,3:32:43 PM,286,TRUE
541,1/6/2021,118,3:35:34 PM,3:35:34 PM,3:36:28 PM,54,TRUE
542,1/6/2021,119,3:40:03 PM,3:40:03 PM,3:45:20 PM,318,TRUE
543,1/6/2021,120,3:43:45 PM,3:43:45 PM,3:45:34 PM,109,TRUE
544,1/6/2021,121,3:44:36 PM,3:44:36 PM,3:50:29 PM,353,TRUE
545,1/6/2021,122,3:50:16 PM,3:50:16 PM,3:57:08 PM,411,TRUE
546,1/6/2021,123,3:59:33 PM,3:59:33 PM,4:02:02 PM,150,TRUE
547,1/6/2021,124,4:01:06 PM,4:01:06 PM,4:04:02 PM,176,TRUE
548,1/6/2021,125,4:01:40 PM,4:01:40 PM,4:04:58 PM,199,TRUE
549,1/6/2021,126,4:06:15 PM,4:06:15 PM,4:08:45 PM,149,TRUE
550,1/6/2021,127,4:07:04 PM,4:07:04 PM,4:08:16 PM,71,TRUE
551,1/6/2021,128,4:07:12 PM,4:07:12 PM,4:13:37 PM,386,TRUE
552,1/6/2021,129,4:10:08 PM,4:10:08 PM,4:16:19 PM,372,TRUE
553,1/6/2021,130,4:21:06 PM,4:21:06 PM,4:21:21 PM,15,TRUE
554,1/6/2021,131,4:21:31 PM,4:21:31 PM,4:37:27 PM,955,TRUE
555,1/6/2021,132,4:25:03 PM,4:25:03 PM,4:28:51 PM,228,TRUE
556,1/6/2021,133,4:26:36 PM,4:26:36 PM,4:28:19 PM,102,TRUE
557,1/6/2021,134,4:34:23 PM,4:34:23 PM,4:36:30 PM,127,TRUE
558,1/6/2021,135,4:34:34 PM,4:34:34 PM,4:50:34 PM,959,TRUE
559,1/6/2021,136,4:47:50 PM,4:47:50 PM,4:50:24 PM,154,TRUE
560,1/6/2021,137,4:52:54 PM,4:52:54 PM,4:58:01 PM,307,TRUE
561,1/6/2021,138,4:54:20 PM,4:54:20 PM,4:56:34 PM,133,TRUE
562,1/6/2021,139,5:09:14 PM,5:09:14 PM,5:09:20 PM,6,TRUE
563,1/6/2021,140,5:13:23 PM,5:13:23 PM,5:19:45 PM,382,TRUE
564,1/6/2021,141,5:16:00 PM,5:16:00 PM,5:18:43 PM,163,TRUE
565,1/6/2021,142,5:17:33 PM,5:17:33 PM,5:25:18 PM,465,TRUE
566,1/6/2021,143,5:30:13 PM,5:30:13 PM,5:31:35 PM,81,TRUE
567,1/6/2021,144,5:34:57 PM,5:34:57 PM,5:39:05 PM,248,TRUE
568,1/6/2021,145,5:40:16 PM,5:40:16 PM,5:43:35 PM,199,TRUE
569,1/6/2021,146,5:46:28 PM,5:46:28 PM,5:54:55 PM,508,TRUE
570,1/6/2021,147,5:51:10 PM,5:51:10 PM,5:51:49 PM,39,TRUE
571,1/6/2021,148,5:52:15 PM,5:52:15 PM,5:53:04 PM,48,TRUE
572,1/6/2021,149,5:54:00 PM,5:54:00 PM,5:57:56 PM,236,TRUE
573,1/6/2021,150,5:55:05 PM,5:55:05 PM,5:56:17 PM,72,TRUE
574,1/7/2021,1,8:00:00 AM,8:00:00 AM,8:07:24 AM,445,TRUE
575,1/7/2021,2,8:01:19 AM,8:01:19 AM,8:02:52 AM,93,TRUE
576,1/7/2021,3,8:05:33 AM,8:05:33 AM,8:07:13 AM,100,TRUE
577,1/7/2021,4,8:07:18 AM,8:07:18 AM,8:12:08 AM,291,TRUE
578,1/7/2021,5,8:09:09 AM,8:09:09 AM,8:12:28 AM,199,TRUE
579,1/7/2021,6,8:11:46 AM,8:11:46 AM,8:25:23 AM,816,TRUE
580,1/7/2021,7,8:17:29 AM,8:17:29 AM,8:19:15 AM,106,TRUE
581,1/7/2021,8,8:19:10 AM,8:19:10 AM,8:21:10 AM,120,TRUE
582,1/7/2021,9,8:24:25 AM,8:24:25 AM,8:28:24 AM,238,TRUE
583,1/7/2021,10,8:33:34 AM,8:33:34 AM,8:35:15 AM,100,TRUE
584,1/7/2021,11,8:34:36 AM,8:34:36 AM,8:38:40 AM,244,TRUE
585,1/7/2021,12,8:51:55 AM,8:51:55 AM,8:59:34 AM,460,TRUE
586,1/7/2021,13,8:53:24 AM,8:53:24 AM,8:55:07 AM,103,TRUE
587,1/7/2021,14,8:58:04 AM,8:58:04 AM,9:20:10 AM,1326,TRUE
588,1/7/2021,15,8:58:42 AM,8:58:42 AM,9:05:24 AM,402,TRUE
589,1/7/2021,16,9:01:45 AM,9:01:45 AM,9:03:54 AM,129,TRUE
590,1/7/2021,17,9:04:19 AM,9:04:19 AM,9:08:03 AM,224,TRUE
591,1/7/2021,18,9:14:13 AM,9:14:13 AM,9:22:14 AM,481,TRUE
592,1/7/2021,19,9:17:44 AM,9:17:44 AM,9:18:19 AM,35,TRUE
593,1/7/2021,20,9:23:34 AM,9:23:34 AM,9:34:34 AM,659,TRUE
594,1/7/2021,21,9:25:00 AM,9:25:00 AM,9:26:00 AM,59,TRUE
595,1/7/2021,22,9:26:10 AM,9:26:10 AM,9:27:36 AM,85,TRUE
596,1/7/2021,23,9:41:32 AM,9:41:32 AM,9:45:50 AM,258,TRUE
597,1/7/2021,24,9:47:31 AM,9:47:31 AM,9:48:24 AM,53,TRUE
598,1/7/2021,25,9:49:57 AM,9:49:57 AM,9:50:22 AM,25,TRUE
599,1/7/2021,26,9:50:17 AM,9:50:17 AM,9:56:52 AM,395,TRUE
600,1/7/2021,27,9:52:37 AM,9:52:37 AM,9:53:08 AM,31,TRUE
601,1/7/2021,28,9:55:18 AM,9:55:18 AM,9:56:11 AM,52,TRUE
602,1/7/2021,29,9:56:45 AM,9:56:45 AM,9:58:05 AM,79,TRUE
603,1/7/2021,30,10:01:53 AM,10:01:53 AM,10:13:28 AM,695,TRUE
604,1/7/2021,31,10:13:53 AM,10:13:53 AM,10:26:48 AM,776,TRUE
605,1/7/2021,32,10:14:15 AM,10:14:15 AM,10:25:38 AM,682,TRUE
606,1/7/2021,33,10:16:20 AM,10:16:20 AM,10:28:02 AM,702,TRUE
607,1/7/2021,34,10:16:49 AM,10:16:49 AM,10:32:47 AM,958,TRUE
608,1/7/2021,35,10:17:09 AM,10:25:38 AM,10:39:11 AM,813,FALSE
609,1/7/2021,36,10:17:12 AM,10:26:48 AM,10:28:55 AM,127,FALSE
610,1/7/2021,37,10:44:13 AM,10:44:13 AM,10:55:57 AM,704,TRUE
611,1/7/2021,38,10:50:58 AM,10:50:58 AM,10:57:59 AM,421,TRUE
612,1/7/2021,39,10:52:39 AM,10:52:39 AM,10:54:40 AM,121,TRUE
613,1/7/2021,40,10:54:30 AM,10:54:30 AM,11:07:19 AM,769,TRUE
614,1/7/2021,41,11:02:50 AM,11:02:50 AM,11:07:02 AM,253,TRUE
615,1/7/2021,42,11:11:35 AM,11:11:35 AM,11:16:10 AM,276,TRUE
616,1/7/2021,43,11:21:17 AM,11:21:17 AM,11:23:17 AM,120,TRUE
617,1/7/2021,44,11:23:43 AM,11:23:43 AM,12:00:53 PM,2230,TRUE
618,1/7/2021,45,11:23:59 AM,11:23:59 AM,11:34:33 AM,634,TRUE
619,1/7/2021,46,11:32:11 AM,11:32:11 AM,11:32:16 AM,5,TRUE
